word,wcbc_freq_z,wcbc_rank_z,tasa_freq_z,tasa_rank_z,coca_freq_z,coca_rank_z,childes_freq_z,childes_rank_z,morphemes_z,syllables_z,aoa_z,letters_z,imageability_z,consistency_z
desire,-0.10792702886014727,0.6694674560254043,-0.06453944512320359,-0.7326418781638916,0.31400313973429034,-1.71376178494138,-0.05080801785698293,-0.12357023921791653,-0.9916618511930213,0.20681717203237465,-0.1057000436812632,-0.13865704498549897,NA,-0.3769854837178196
desist,-0.10792702886014727,0.6698153134032304,NA,NA,-0.016023783413958718,-1.3283474888515363,NA,NA,-0.9916618511930213,0.20681717203237465,2.758650661043623,-0.13865704498549897,NA,-1.4064671779240479
desks,-0.10792702886014727,0.6701631707810566,-0.06453944512320359,-0.7324639444958494,0.032164109953099096,-1.6470889757101903,-0.04798562002693986,-1.0303795289721487,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,1.085062179179966
despair,-0.10792702886014727,0.6705110281588827,-0.06396040548461035,-0.7691182801125492,0.11389247535537776,-1.6916710051295523,NA,NA,-0.9916618511930213,0.20681717203237465,0.11463462591295895,0.33265382557634016,NA,-0.16939949095225976
despaired,-0.10792702886014727,0.6708588855367088,NA,NA,-0.012414998448143815,-1.4435962019511643,NA,NA,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,NA
desperate,-0.10792702886014727,0.671206742914535,-0.06685560367757656,-0.537626577989605,0.23078880405197028,-1.7082850898973894,-0.04986721858030191,-0.6953011259372218,-0.9916618511930213,1.4338853353807708,0.11463462591295895,1.2752755667000184,NA,-1.244026852687801
despite,-0.10792702886014727,0.6715546002923611,-0.06917176223194953,-0.17090528815456416,0.559329756920178,-1.7207862416282376,-0.05018081833919558,-0.57845396211806,-0.9916618511930213,0.20681717203237465,1.4366426434782913,0.33265382557634016,NA,-0.40581687254759485
desser,-0.10792702886014727,0.6719024576701873,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
destination,-0.10792702886014727,0.6722503150480135,-0.07090888114772925,0.7739224891496895,0.07716778129149669,-1.6796785582743319,-0.05049441809808926,-0.4054690642430867,0.6745907702200353,2.6609534987291674,0.11463462591295895,2.2178973078236965,NA,-0.5155964392759343
destined,-0.10792702886014727,0.6725981724258395,-0.07090888114772925,0.7741004228177317,0.025017300510995072,-1.6379647584728698,-0.05080801785698293,-0.12350300839868801,0.6745907702200353,0.20681717203237465,2.0976466522609574,0.8039646961381792,NA,-1.5131165766537675
detail,-0.10792702886014727,0.6729460298036657,-0.06511848476179682,-0.6983006802317409,0.1707839089341068,-1.7019533377220248,-0.04924001906251456,-0.8585375550240603,-0.9916618511930213,0.20681717203237465,0.7756386346956251,-0.13865704498549897,NA,-0.7643548591579721
detergent,-0.10792702886014727,0.6732938871814919,-0.07090888114772925,0.7758797594981541,-0.007957087608019523,-1.510961715693847,-0.04924001906251456,-0.8584030933856032,-0.9916618511930213,1.4338853353807708,-1.2073733916523735,1.2752755667000184,NA,0.2042763633675872
detest,-0.10792702886014727,0.673641744559318,NA,NA,-0.0136886872596079,-1.4143835538805505,NA,NA,-0.9916618511930213,0.20681717203237465,1.4366426434782913,-0.13865704498549897,NA,-1.9398227722601873
develop,-0.10792702886014727,0.6739896019371442,-0.06569752440039008,-0.6483013195118735,0.04971271135549313,-1.663529884350154,-0.04861281954472721,-0.9614679392629192,-0.9916618511930213,1.4338853353807708,0.11463462591295895,0.33265382557634016,NA,-1.304884763004905
deviled,-0.10792702886014727,0.6743374593149704,NA,NA,-0.01666062781969076,-1.2923701482858747,NA,NA,0.6745907702200353,0.20681717203237465,2.0976466522609574,0.33265382557634016,NA,NA
devilish,-0.10792702886014727,0.6746853166927964,NA,NA,-0.008664692503277348,-1.5028657317157739,-0.05112161761587661,0.5851770570891057,0.6745907702200353,1.4338853353807708,0.11463462591295895,0.8039646961381792,NA,-0.5730114524672243
devils,-0.10792702886014727,0.6750331740706226,-0.06801368295476304,-0.3835360214650318,0.007751741066704168,-1.601662712667446,-0.048926419303620884,-0.9129945185991587,0.6745907702200353,0.20681717203237465,NA,-0.13865704498549897,NA,-0.28407456134599085
devoured,-0.10792702886014727,0.6753810314484487,-0.07090888114772925,0.779616366527041,0.010016076731529204,-1.6083732876225334,NA,NA,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,-1.233277699620241
dewdrops,-0.10792702886014727,0.6757288888262749,NA,NA,-0.019208005442618924,-0.8830358995335423,NA,NA,2.340843391633092,0.20681717203237465,NA,0.8039646961381792,NA,0.6042444952072222
dexterous,-0.10792702886014727,0.6760767462041011,NA,NA,-0.016448346351113412,-1.3057047101321126,NA,NA,-0.9916618511930213,1.4338853353807708,NA,1.2752755667000184,NA,-0.572173086650204
diabetes,-0.10792702886014727,0.6764246035819272,-0.07090888114772925,0.7801501675311677,1.0960819791966897e-4,-1.5720712418171097,-0.05080801785698293,-0.12236008447180323,-0.9916618511930213,2.6609534987291674,0.7756386346956251,0.8039646961381792,NA,-2.1686930529093855
dial,-0.10792702886014727,0.6767724609597533,-0.06569752440039008,-0.6481233858438313,0.08537599807648745,-1.6829256106719548,-0.0200752414854028,-1.511147117275271,-0.9916618511930213,0.20681717203237465,-0.8768713872610403,-1.0812787861091773,NA,-0.8934663993802489
dials,-0.10792702886014727,0.6771203183375795,-0.06685560367757656,-0.5372707106535205,0.028696845966335757,-1.642954395657217,-0.04924001906251456,-0.8582686317471462,0.6745907702200353,0.20681717203237465,NA,-0.6099679155473381,NA,-0.4980864763687002
dick,-0.10792702886014727,0.6774681757154056,-0.013004917288404982,-1.4278287192048933,0.19661148761101738,-1.7052112136276398,-0.014116846066422979,-1.5301734391169413,-0.9916618511930213,-1.0202509913160216,NA,-1.0812787861091773,NA,NA
dickery,-0.10792702886014727,0.6778160330932318,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33265382557634016,NA,NA
dicky,-0.10792702886014727,0.678163890471058,NA,NA,-0.008947734461380478,-1.4992831505703967,-0.04986721858030191,-0.6950322026603077,-0.9916618511930213,0.20681717203237465,NA,-0.6099679155473381,NA,NA
dictionary,-0.10792702886014727,0.6785117478488841,-0.05064249379696576,-1.1700028342116988,0.02905064841396467,-1.6433873359769002,-0.04234082436685371,-1.305017425520639,-0.9916618511930213,2.6609534987291674,-0.5463693828697073,1.7465864372618576,NA,-0.026090708810950426
differently,-0.10792702886014727,0.6788596052267102,-0.05990712801445765,-0.9491871521712884,0.060892868700566746,-1.6712903395804728,-0.04328162364353474,-1.2800747915868593,2.340843391633092,1.4338853353807708,-1.2073733916523735,2.2178973078236965,NA,0.09186231077560995
diggers,-0.10792702886014727,0.6792074626045363,NA,NA,-0.011990435510989121,-1.4521359497569124,-0.04986721858030191,-0.6948305102026222,2.340843391633092,0.20681717203237465,NA,0.33265382557634016,NA,NA
diggin,-0.10792702886014727,0.6795553199823625,NA,NA,-0.018641921526412666,-1.064784245736487,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
dignified,-0.10792702886014727,0.6799031773601887,-0.06917176223194953,-0.16983768614631076,0.016879844215530095,-1.624770902230529,NA,NA,0.6745907702200353,1.4338853353807708,0.7756386346956251,1.2752755667000184,NA,-0.07961302568082665
diller,-0.10792702886014727,0.6802510347380148,NA,NA,-0.01722671173589702,-1.2520309339994065,-0.05112161761587661,0.5919673698311858,NA,NA,NA,-0.13865704498549897,NA,NA
dilly,-0.10792702886014727,0.6805988921158409,NA,NA,-0.010929028168102385,-1.4708822655991887,-0.047044820750258835,-1.1054763540504018,NA,NA,2.0976466522609574,-0.6099679155473381,NA,NA
dim,-0.10792702886014727,0.6809467494936671,-0.0471682559654063,-1.218400791919186,0.19937114670252287,-1.7054493308034655,-0.041086425331279014,-1.3326492922235593,-0.9916618511930213,-1.0202509913160216,-0.41416858111317384,-1.5525896566710162,-0.46429670200828693,1.011437389917819
dims,-0.10792702886014727,0.6812946068714932,NA,NA,-0.015953022924432934,-1.3320815991088024,-0.05080801785698293,-0.11967085170266256,0.6745907702200353,-1.0202509913160216,NA,-1.0812787861091773,NA,NA
dine,-0.10792702886014727,0.6816424642493194,-0.06917176223194953,-0.16965975247826853,-5.272362078123726e-4,-1.5684994841797244,-0.049553618821408234,-0.7830373450304361,-0.9916618511930213,-1.0202509913160216,-0.8768713872610403,-1.0812787861091773,-0.6694800420124372,0.8722865374463694
dines,-0.10792702886014727,0.6819903216271456,NA,NA,-0.01871268201593845,-1.0487979244321903,NA,NA,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,1.085062179179966
dinkety,-0.10792702886014727,0.6823381790049717,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33265382557634016,NA,NA
direct,-0.10792702886014727,0.6826860363827978,-0.06396040548461035,-0.7687624127764648,0.16059439844239412,-1.7003298115232133,-0.045790421714684136,-1.1789596394671704,-0.9916618511930213,0.20681717203237465,0.7756386346956251,-0.13865704498549897,NA,-0.9090436870895144
directed,-0.10792702886014727,0.683033893760624,-0.06627656403898331,-0.5970564231157106,0.10257079703125258,-1.6886512463997632,-0.04986721858030191,-0.6944943561064797,0.6745907702200353,1.4338853353807708,NA,0.8039646961381792,NA,-0.2855356065675187
directions,-0.10792702886014727,0.6833817511384501,-0.007793560541065796,-1.4440206829967366,0.18111494040487103,-1.703403687792963,-0.025092837627701595,-1.487347407268376,2.340843391633092,1.4338853353807708,-1.2073733916523735,1.7465864372618576,NA,0.4321417940266469
directly,-0.10792702886014727,0.6837296085162763,-0.05180057307415225,-1.149540462386842,0.40726546492927157,-1.7170737783869554,-0.04484962243800311,-1.2259539821079035,0.6745907702200353,1.4338853353807708,0.7756386346956251,0.8039646961381792,NA,0.18782918074670946
dis,-0.10792702886014727,0.6840774658941025,NA,NA,0.011926609948725329,-1.6133196307749123,2.347602938161842,-1.7209745040874713,-0.9916618511930213,-1.0202509913160216,NA,-1.5525896566710162,NA,NA
disabilities,-0.10792702886014727,0.6844253232719286,-0.07090888114772925,0.7890468509332793,-0.016448346351113412,-1.3056722396081364,NA,NA,4.007096013046148,3.8880216620775636,NA,2.6892081783855355,NA,-0.5412556241513086
disap,-0.10792702886014727,0.6847731806497547,NA,NA,-0.015882262434907153,-1.3355992392062273,NA,NA,NA,NA,NA,-0.6099679155473381,NA,NA
discontented,-0.10792702886014727,0.6851210380275808,-0.07090888114772925,0.7938510599704196,-0.01673138830921654,-1.2879541570251076,NA,NA,2.340843391633092,2.6609534987291674,0.11463462591295895,2.6892081783855355,NA,0.07916367748989708
discov,-0.10792702886014727,0.685468895405407,NA,NA,-0.01899572397404158,-0.9689096119426754,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
discuss,-0.10792702886014727,0.6858167527832332,-0.058170009098677915,-1.008616997297394,0.15592420613369248,-1.6996154599957363,-0.04390882316132209,-1.2605778540105896,-0.9916618511930213,0.20681717203237465,-0.5463693828697073,0.33265382557634016,NA,-1.8995922518435102
discussed,-0.10792702886014727,0.6861646101610593,-0.06859272259335629,-0.2844269683655084,0.06895956450650594,-1.6759769185410418,-0.049553618821408234,-0.7828356525727505,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,-0.8357140431755291
disguised,-0.10792702886014727,0.6865124675388855,-0.07090888114772925,0.7966979986590953,0.01822429351651996,-1.6273901911646114,-0.04924001906251456,-0.857327400277947,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,0.7870106944930211
disgust,-0.10792702886014727,0.6868603249167116,-0.06453944512320359,-0.7319301434917227,0.09358421486147822,-1.6859128988777679,-0.05112161761587661,0.5974802970079243,-0.9916618511930213,0.20681717203237465,0.11463462591295895,0.33265382557634016,NA,0.7870106944930211
disgusting,-0.10792702886014727,0.6872081822945377,-0.06859272259335629,-0.2838931673613817,0.044971758557265706,-1.6597957740928877,-0.026347236663276295,-1.4821706341877803,0.6745907702200353,1.4338853353807708,NA,1.7465864372618576,NA,0.28933192395456137
dishy,-0.10792702886014727,0.6875560396723639,NA,NA,-0.01899572397404158,-0.968855494402715,NA,NA,0.6745907702200353,0.20681717203237465,NA,-0.6099679155473381,NA,NA
disks,-0.10792702886014727,0.6879038970501901,-0.06222328656883062,-0.8660921291955659,0.002303183373218923,-1.5820072221538357,-0.05049441809808926,-0.402510908197032,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,1.085062179179966
disobeyed,-0.10792702886014727,0.6882517544280162,NA,NA,-0.013051842853875856,-1.4298719938172115,-0.05018081833919558,-0.5765714991796616,2.340843391633092,1.4338853353807708,NA,1.2752755667000184,NA,0.18003045558217134
display,-0.10792702886014727,0.6885996118058423,-0.0674346433161698,-0.4639620394201208,0.24699295615337444,-1.709648851904391,-0.04986721858030191,-0.6942254328295656,-0.9916618511930213,0.20681717203237465,0.33496929550718113,0.33265382557634016,NA,-0.8530128730689838
displeasing,-0.10792702886014727,0.6889474691836684,NA,NA,-0.018288119078783756,-1.131489525491653,NA,NA,2.340843391633092,1.4338853353807708,NA,2.2178973078236965,NA,0.19341010284232985
distant,-0.10792702886014727,0.6892953265614946,-0.058170009098677915,-1.0084390636293519,0.38766480933062986,-1.7165326029873516,-0.05049441809808926,-0.4021747541008894,-0.9916618511930213,0.20681717203237465,1.0400402382086917,0.33265382557634016,NA,0.36145941102582874
distressed,-0.10792702886014727,0.6896431839393208,-0.07032984150913602,0.22659852625178287,0.009662274283900292,-1.6072043487593892,-0.05080801785698293,-0.11624207992200822,0.6745907702200353,0.20681717203237465,NA,1.7465864372618576,NA,-1.0630527222004005
distribute,-0.10792702886014727,0.689991041317147,-0.07090888114772925,0.8073740187416292,-0.008310890055648437,-1.507249252452565,-0.05112161761587661,0.5997661448616938,-0.9916618511930213,1.4338853353807708,0.6103876324999585,1.7465864372618576,NA,-1.1647881483390268
disturbed,-0.10792702886014727,0.6903388986949731,-0.06627656403898331,-0.5967005557796261,0.08381926730692024,-1.682384435272351,-0.05018081833919558,-0.5763025759027475,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,-0.807721952120085
dither,-0.10792702886014727,0.6906867560727992,NA,NA,-0.01758051418352593,-1.2195062924832172,-0.05080801785698293,-0.11590592582586563,-0.9916618511930213,0.20681717203237465,2.0976466522609574,-0.13865704498549897,NA,0.15544372377382715
dived,-0.10792702886014727,0.6910346134506253,-0.05874904873727116,-0.9908236304931708,0.0052751239333017836,-1.5937507283252383,-0.048926419303620884,-0.9125239028645591,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,-0.3334420976255047
divers,-0.10792702886014727,0.6913824708284515,-0.06685560367757656,-0.5360251749772249,-0.0068956802651327885,-1.5224346341654478,-0.04924001906251456,-0.8571929386394899,2.340843391633092,0.20681717203237465,2.758650661043623,-0.13865704498549897,NA,-0.4192806810850842
divided,-0.10792702886014727,0.6917303282062777,-0.05643289018289819,-1.0541680163162055,0.06244959947013396,-1.6721995142518071,-0.05049441809808926,-0.40170413836628976,0.6745907702200353,1.4338853353807708,NA,0.33265382557634016,NA,-0.9072634528723088
dividing,-0.10792702886014727,0.6920781855841038,-0.07032984150913602,0.22713232725590957,0.004355237569466612,-1.5902222647198214,-0.04924001906251456,-0.8571257078202613,0.6745907702200353,1.4338853353807708,-1.2073733916523735,0.8039646961381792,NA,-1.489142221653358
division,-0.10792702886014727,0.69242604296193,-0.07032984150913602,0.22731026092395182,0.06294492289681444,-1.6725133959835774,-0.05080801785698293,-0.11550254091049453,0.6745907702200353,1.4338853353807708,0.33496929550718113,0.8039646961381792,NA,-1.1647881483390268
divvy,-0.10792702886014727,0.692773900339756,NA,NA,-0.018924963484515795,-0.9917363902979642,NA,NA,-0.9916618511930213,0.20681717203237465,NA,-0.6099679155473381,NA,-0.03731901134613017
dizziness,-0.10792702886014727,0.6931217577175822,-0.07090888114772925,0.8109326921024739,5.341711350743633e-4,-1.574127708335604,-0.05112161761587661,0.6017830694385493,0.6745907702200353,1.4338853353807708,-0.5463693828697073,1.2752755667000184,NA,-0.8780238071632268
dob,-0.10792702886014727,0.6934696150954084,NA,NA,-0.019420286911196273,-0.7537382730601992,-0.05112161761587661,0.604606763846147,-0.9916618511930213,-1.0202509913160216,NA,-1.5525896566710162,NA,NA
dodging,-0.10792702886014727,0.6938174724732346,-0.06917176223194953,-0.167702482129804,0.016526041767901185,-1.624067374211044,-0.05112161761587661,0.6072287657960591,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,-0.301039716478079
doffed,-0.10792702886014727,0.6941653298510607,NA,NA,-0.015882262434907153,-1.3355234746502829,NA,NA,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,NA
doggie,-0.10792702886014727,0.6945131872288869,NA,NA,-0.00930153690900939,-1.4947264537057325,0.6507146427881676,-1.7034272602688285,0.6745907702200353,0.20681717203237465,NA,-0.13865704498549897,NA,NA
doggies,-0.10792702886014727,0.6948610446067129,NA,NA,-0.018288119078783756,-1.1314354079516926,0.024455924277499024,-1.60002626029537,2.340843391633092,0.20681717203237465,NA,0.33265382557634016,NA,NA
doggy,-0.10792702886014727,0.6952089019845391,NA,NA,-3.857152287608078e-4,-1.5693545413110985,0.2515021497165196,-1.676938317492793,0.6745907702200353,0.20681717203237465,0.7756386346956251,-0.6099679155473381,NA,-1.1041452137637917
dokey,-0.10792702886014727,0.6955567593623653,NA,NA,-0.017792795652103278,-1.197339748115445,-0.05080801785698293,-0.11314946223749645,NA,NA,NA,-0.6099679155473381,NA,NA
dollars,-0.10792702886014727,0.6959046167401914,0.04142480873935984,-1.5349447873663173,0.44179658381785336,-1.7180587176142343,0.16463501650297166,-1.6628198454548044,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,-1.0989483729790646
dollhouse,-0.10792702886014727,0.6962524741180176,NA,NA,-0.011141309636679732,-1.4672347434058588,-0.041086425331279014,-1.3324475997658738,NA,NA,NA,1.2752755667000184,NA,NA
dollys,-0.10792702886014727,0.6966003314958438,NA,NA,-0.019844849848350967,0.5461325662641843,-0.05049441809808926,-0.4001578295240339,NA,NA,NA,-0.13865704498549897,NA,NA
dolphin,-0.10792702886014727,0.6969481888736698,-0.05701192982149143,-1.0379760525243624,0.008530106451487773,-1.6038815318058217,-0.020702441003190148,-1.5083234228676734,-0.9916618511930213,0.20681717203237465,1.4366426434782913,0.33265382557634016,NA,-2.0782726226134067
dolphins,-0.10792702886014727,0.697296046251496,-0.06511848476179682,-0.6975889455595718,0.010369879179158116,-1.6093690503578044,-0.03450083039451184,-1.4248227453858557,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,-1.351064732928685
domestic,-0.10792702886014727,0.6976439036293222,-0.07090888114772925,0.8128899624509385,0.06683674982073247,-1.6749053912498262,NA,NA,-0.9916618511930213,1.4338853353807708,1.6018936456739579,0.8039646961381792,NA,-1.0236551247998282
domo,-0.10792702886014727,0.6979917610071483,NA,NA,-0.017368232714948584,-1.2395838998085187,NA,NA,NA,NA,NA,-1.0812787861091773,NA,NA
donner,-0.10792702886014727,0.6983396183849745,NA,NA,-0.0068956802651327885,-1.5224129871494636,-0.05049441809808926,-0.3996199829702058,NA,NA,NA,-0.13865704498549897,NA,NA
donts,-0.10792702886014727,0.6986874757628005,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6099679155473381,NA,NA
dooooo,-0.10792702886014727,0.6990353331406267,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
doorman,-0.10792702886014727,0.6993831905184529,NA,NA,0.018082772537468397,-1.627076309432841,-0.04547682195579046,-1.195431190178157,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.33265382557634016,NA,-0.6284890072641188
doorstep,-0.10792702886014727,0.699731047896279,-0.06511848476179682,-0.6972330782234875,0.017092125684107444,-1.625203842550212,-0.05080801785698293,-0.11106530684141244,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.8039646961381792,NA,0.4366030821844394
doorstop,-0.10792702886014727,0.7000789052741052,NA,NA,-0.01786355614162906,-1.1890597645015066,NA,NA,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.20296708250028192
doorways,-0.10792702886014727,0.7004267626519314,-0.07032984150913602,0.22784406192807852,0.012138891417302676,-1.6138716296825082,NA,NA,2.340843391633092,0.20681717203237465,NA,0.8039646961381792,NA,0.5784535085883324
dorling,-0.10792702886014727,0.7007746200297574,NA,NA,-0.01963256837977362,-0.5164112133179429,NA,NA,NA,NA,NA,0.33265382557634016,NA,NA
dose,-0.10792702886014727,0.7011224774075836,-0.06975080187054278,-9.786351742322777e-4,0.03499452953413039,-1.6504117926637576,0.1317070418191358,-1.654281531412783,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-1.0812787861091773,-0.8062689353485374,-2.1065724468239773
dost,-0.10792702886014727,0.7014703347854098,NA,NA,-0.016236064882536063,-1.3168420998559591,NA,NA,-0.9916618511930213,-1.0202509913160216,2.758650661043623,-1.0812787861091773,NA,NA
dotty,-0.10792702886014727,0.7018181921632359,NA,NA,-0.01283956138529851,-1.4345802197937647,-0.04673122099136516,-1.126317908011242,0.6745907702200353,0.20681717203237465,2.0976466522609574,-0.6099679155473381,NA,-0.5043411184897674
doughnot,-0.10792702886014727,0.7021660495410621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8039646961381792,NA,NA
dover,-0.10792702886014727,0.7025139069188883,NA,NA,-0.01227347746909225,-1.446410314029104,-0.04861281954472721,-0.9603250153360343,-0.9916618511930213,0.20681717203237465,NA,-0.6099679155473381,NA,-0.37206282988054334
downpour,-0.10792702886014727,0.7028617642967143,NA,NA,0.001737099457012664,-1.579506991807666,NA,NA,0.6745907702200353,0.20681717203237465,-0.5463693828697073,0.8039646961381792,NA,-0.93357852291884
downward,-0.10792702886014727,0.7032096216745405,-0.06396040548461035,-0.7685844791084225,0.07016249282844424,-1.676431505876709,-0.049553618821408234,-0.7815582670074087,0.6745907702200353,0.20681717203237465,-1.2073733916523735,0.8039646961381792,NA,-0.006094956169547964
dozer,-0.10792702886014727,0.7035574790523667,NA,NA,-0.016872909288268106,-1.2786892341838902,-0.05018081833919558,-0.5744873437835775,0.6745907702200353,0.20681717203237465,NA,-0.6099679155473381,NA,NA
drag,-0.10792702886014727,0.7039053364301928,-0.05643289018289819,-1.0536342153120788,0.17729387397047877,-1.702840865377375,-0.008158450647443157,-1.547182836381756,-0.9916618511930213,-1.0202509913160216,0.7284240626397203,-1.0812787861091773,0.014464424668063879,1.085062179179966
draggy,-0.10792702886014727,0.704253193808019,NA,NA,-0.01963256837977362,-0.515999920014244,NA,NA,NA,NA,NA,-0.13865704498549897,NA,NA
drain,-0.10792702886014727,0.7046010511858452,-0.06453944512320359,-0.7317522098236805,0.058487012056690144,-1.6697966954775663,-0.02415203835102057,-1.492524180348972,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-0.6099679155473381,0.6984088913485649,1.085062179179966
drakes,-0.10792702886014727,0.7049489085636712,NA,NA,-0.01934952642167049,-0.8036995859516233,NA,NA,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,NA
drama,-0.10792702886014727,0.7052967659414974,-0.06975080187054278,-8.007015061900455e-4,0.07362975681520757,-1.6781957376794174,-0.049553618821408234,-0.7814910361881802,-0.9916618511930213,0.20681717203237465,0.11463462591295895,-0.6099679155473381,NA,-2.022024011445998
drats,-0.10792702886014727,0.7056446233193235,NA,NA,-0.019844849848350967,0.5551052543896156,NA,NA,NA,NA,NA,-0.6099679155473381,NA,NA
drawer,-0.10792702886014727,0.7059924806971497,-0.0593280883758644,-0.9691157229920184,0.21154195090095745,-1.706650740190586,0.0645966934158894,-1.6298095132136028,0.6745907702200353,0.20681717203237465,0.11463462591295895,-0.13865704498549897,1.0403811246888153,1.085062179179966
drawings,-0.10792702886014727,0.7063403380749759,-0.05006345415837252,-1.1785436502777258,0.04207057848670863,-1.6571007206028607,-0.04610402147357781,-1.1626225503946408,2.340843391633092,0.20681717203237465,NA,0.8039646961381792,NA,1.0259578337811324
draws,-0.10792702886014727,0.7066881954528019,-0.06917176223194953,-0.1666348801215506,0.09061227430139536,-1.6847223129986393,-0.04422242292021576,-1.2502915386686266,0.6745907702200353,-1.0202509913160216,0.7756386346956251,-0.6099679155473381,NA,1.085062179179966
dread,-0.10792702886014727,0.7070360528306281,-0.0674346433161698,-0.462538570075783,0.08148417115256942,-1.6815293781409768,NA,NA,-0.9916618511930213,-1.0202509913160216,-0.1057000436812632,-0.6099679155473381,-1.2166356153568378,0.7352940002299218
dreaded,-0.10792702886014727,0.7073839102084543,-0.06917176223194953,-0.16645694645350834,0.023248288272850512,-1.6352155874428826,NA,NA,0.6745907702200353,0.20681717203237465,NA,0.33265382557634016,NA,-0.6623652767708079
dreadfully,-0.10792702886014727,0.7077317675862804,-0.06917176223194953,-0.1662790127854661,-0.010079902293792997,-1.4841194158734978,-0.05112161761587661,0.6258517027223582,2.340843391633092,1.4338853353807708,2.0976466522609574,1.7465864372618576,NA,0.155761916979501
dreamily,-0.10792702886014727,0.7080796249641066,NA,NA,0.0013832970093837522,-1.5778726421008624,-0.05112161761587661,0.6260533951800438,2.340843391633092,1.4338853353807708,NA,0.8039646961381792,NA,NA
dreamt,-0.10792702886014727,0.7084274823419328,NA,NA,0.00810554351433308,-1.6027883574986221,-0.04798562002693986,-1.0293038358644924,-0.9916618511930213,-1.0202509913160216,0.11463462591295895,-0.13865704498549897,-0.8746633820165873,1.085062179179966
dreamy,-0.10792702886014727,0.7087753397197588,-0.06975080187054278,-6.227678381478132e-4,0.021833078482334865,-1.6333972381002138,NA,NA,0.6745907702200353,0.20681717203237465,0.7756386346956251,-0.13865704498549897,NA,0.07468075856036588
drenched,-0.10792702886014727,0.709123197097585,-0.06569752440039008,-0.6466999164994934,0.03506529002365617,-1.6504875572197022,-0.049553618821408234,-0.7814238053689516,0.6745907702200353,-1.0202509913160216,-1.2073733916523735,0.8039646961381792,NA,1.085062179179966
drenching,-0.10792702886014727,0.7094710544754111,NA,NA,-0.011565872573834426,-1.4597448758753422,NA,NA,0.6745907702200353,0.20681717203237465,NA,1.2752755667000184,NA,NA
dressmaker,-0.10792702886014727,0.7098189118532373,NA,NA,-0.013405645301504768,-1.4211915404075663,NA,NA,2.340843391633092,1.4338853353807708,NA,1.7465864372618576,NA,-0.08635257072286627
dries,-0.10792702886014727,0.7101667692310635,-0.06627656403898331,-0.5963446884435417,-0.0053389494955655755,-1.5361371952834164,-0.03669602870676757,-1.401695343571246,0.6745907702200353,-1.0202509913160216,NA,-0.6099679155473381,NA,1.085062179179966
driftwood,-0.10792702886014727,0.7105146266088896,-0.06917176223194953,-0.16592314544938166,-2.44194249709243e-4,-1.5700255988066072,NA,NA,0.6745907702200353,0.20681717203237465,0.11463462591295895,1.2752755667000184,NA,0.8190926270129706
drills,-0.10792702886014727,0.7108624839867157,-0.07032984150913602,0.22926753127241636,-0.0026500508935858444,-1.555944214908916,-0.05018081833919558,-0.574151189687435,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,1.085062179179966
drinkin,-0.10792702886014727,0.7112103413645419,NA,NA,-0.01347640579103055,-1.41943813211285,NA,NA,NA,NA,1.4366426434782913,0.33265382557634016,NA,NA
drinks,-0.10792702886014727,0.711558198742368,-0.05411673162852522,-1.1086157187371286,0.21550453831440128,-1.707094504018261,0.01128473440396468,-1.5830168630305552,0.6745907702200353,-1.0202509913160216,NA,-0.13865704498549897,NA,1.085062179179966
dripping,-0.10792702886014727,0.7119060561201942,-0.05469577126711846,-1.0945589589617921,0.12287905752515213,-1.6936192365681262,-0.021643240279871172,-1.5042895737139623,0.6745907702200353,0.20681717203237465,NA,0.8039646961381792,NA,0.16598239066555825
