source,word,Z,var,source_order
Fry,a,-1.2324925322412852,syllables,2
Fry,about,-0.26009056574145417,syllables,2
Fry,all,-1.2324925322412852,syllables,2
Fry,an,-1.2324925322412852,syllables,2
Fry,and,-1.2324925322412852,syllables,2
Fry,are,-1.2324925322412852,syllables,2
Fry,as,-1.2324925322412852,syllables,2
Fry,at,-1.2324925322412852,syllables,2
Fry,be,-1.2324925322412852,syllables,2
Fry,been,-1.2324925322412852,syllables,2
Fry,but,-1.2324925322412852,syllables,2
Fry,by,-1.2324925322412852,syllables,2
Fry,can,-1.2324925322412852,syllables,2
Fry,come,-1.2324925322412852,syllables,2
Fry,could,-1.2324925322412852,syllables,2
Fry,day,-1.2324925322412852,syllables,2
Fry,did,-1.2324925322412852,syllables,2
Fry,do,-1.2324925322412852,syllables,2
Fry,down,-1.2324925322412852,syllables,2
Fry,each,-1.2324925322412852,syllables,2
Fry,find,-1.2324925322412852,syllables,2
Fry,first,-1.2324925322412852,syllables,2
Fry,for,-1.2324925322412852,syllables,2
Fry,from,-1.2324925322412852,syllables,2
Fry,get,-1.2324925322412852,syllables,2
Fry,go,-1.2324925322412852,syllables,2
Fry,had,-1.2324925322412852,syllables,2
Fry,has,-1.2324925322412852,syllables,2
Fry,have,-1.2324925322412852,syllables,2
Fry,he,-1.2324925322412852,syllables,2
Fry,her,-1.2324925322412852,syllables,2
Fry,him,-1.2324925322412852,syllables,2
Fry,his,-1.2324925322412852,syllables,2
Fry,how,-1.2324925322412852,syllables,2
Fry,i,-1.2324925322412852,syllables,2
Fry,if,-1.2324925322412852,syllables,2
Fry,in,-1.2324925322412852,syllables,2
Fry,into,-0.26009056574145417,syllables,2
Fry,is,-1.2324925322412852,syllables,2
Fry,it,-1.2324925322412852,syllables,2
Fry,like,-1.2324925322412852,syllables,2
Fry,long,-1.2324925322412852,syllables,2
Fry,look,-1.2324925322412852,syllables,2
Fry,made,-1.2324925322412852,syllables,2
Fry,make,-1.2324925322412852,syllables,2
Fry,many,-0.26009056574145417,syllables,2
Fry,may,-1.2324925322412852,syllables,2
Fry,more,-1.2324925322412852,syllables,2
Fry,my,-1.2324925322412852,syllables,2
Fry,no,-1.2324925322412852,syllables,2
Fry,not,-1.2324925322412852,syllables,2
Fry,now,-1.2324925322412852,syllables,2
Fry,number,-0.26009056574145417,syllables,2
Fry,of,-1.2324925322412852,syllables,2
Fry,on,-1.2324925322412852,syllables,2
Fry,one,-1.2324925322412852,syllables,2
Fry,or,-1.2324925322412852,syllables,2
Fry,other,-0.26009056574145417,syllables,2
Fry,out,-1.2324925322412852,syllables,2
Fry,part,-1.2324925322412852,syllables,2
Fry,people,-0.26009056574145417,syllables,2
Fry,said,-1.2324925322412852,syllables,2
Fry,see,-1.2324925322412852,syllables,2
Fry,she,-1.2324925322412852,syllables,2
Fry,so,-1.2324925322412852,syllables,2
Fry,some,-1.2324925322412852,syllables,2
Fry,than,-1.2324925322412852,syllables,2
Fry,that,-1.2324925322412852,syllables,2
Fry,the,-1.2324925322412852,syllables,2
Fry,their,-1.2324925322412852,syllables,2
Fry,them,-1.2324925322412852,syllables,2
Fry,then,-1.2324925322412852,syllables,2
Fry,there,-1.2324925322412852,syllables,2
Fry,these,-1.2324925322412852,syllables,2
Fry,they,-1.2324925322412852,syllables,2
Fry,this,-1.2324925322412852,syllables,2
Fry,time,-1.2324925322412852,syllables,2
Fry,to,-1.2324925322412852,syllables,2
Fry,two,-1.2324925322412852,syllables,2
Fry,up,-1.2324925322412852,syllables,2
Fry,use,-1.2324925322412852,syllables,2
Fry,was,-1.2324925322412852,syllables,2
Fry,water,-0.26009056574145417,syllables,2
Fry,way,-1.2324925322412852,syllables,2
Fry,we,-1.2324925322412852,syllables,2
Fry,were,-1.2324925322412852,syllables,2
Fry,what,-1.2324925322412852,syllables,2
Fry,when,-1.2324925322412852,syllables,2
Fry,which,-1.2324925322412852,syllables,2
Fry,who,-1.2324925322412852,syllables,2
Fry,will,-1.2324925322412852,syllables,2
Fry,with,-1.2324925322412852,syllables,2
Fry,would,-1.2324925322412852,syllables,2
Fry,write,-1.2324925322412852,syllables,2
Fry,you,-1.2324925322412852,syllables,2
Fry,your,-1.2324925322412852,syllables,2
Fry,after,-0.26009056574145417,syllables,2
Fry,again,-0.26009056574145417,syllables,2
Fry,air,-1.2324925322412852,syllables,2
Fry,also,-0.26009056574145417,syllables,2
Fry,america,1.6847133672582078,syllables,2
Fry,animal,0.7123114007583767,syllables,2
Fry,another,0.7123114007583767,syllables,2
Fry,answer,-0.26009056574145417,syllables,2
Fry,any,-0.26009056574145417,syllables,2
Fry,around,-0.26009056574145417,syllables,2
Fry,ask,-1.2324925322412852,syllables,2
Fry,away,-0.26009056574145417,syllables,2
Fry,back,-1.2324925322412852,syllables,2
Fry,because,-0.26009056574145417,syllables,2
Fry,before,-0.26009056574145417,syllables,2
Fry,big,-1.2324925322412852,syllables,2
Fry,boy,-1.2324925322412852,syllables,2
Fry,came,-1.2324925322412852,syllables,2
Fry,change,-1.2324925322412852,syllables,2
Fry,different,-0.26009056574145417,syllables,2
Fry,does,-1.2324925322412852,syllables,2
Fry,end,-1.2324925322412852,syllables,2
Fry,even,-0.26009056574145417,syllables,2
Fry,follow,-0.26009056574145417,syllables,2
Fry,form,-1.2324925322412852,syllables,2
Fry,found,-1.2324925322412852,syllables,2
Fry,give,-1.2324925322412852,syllables,2
Fry,good,-1.2324925322412852,syllables,2
Fry,great,-1.2324925322412852,syllables,2
Fry,hand,-1.2324925322412852,syllables,2
Fry,help,-1.2324925322412852,syllables,2
Fry,here,-1.2324925322412852,syllables,2
Fry,home,-1.2324925322412852,syllables,2
Fry,house,-1.2324925322412852,syllables,2
Fry,just,-1.2324925322412852,syllables,2
Fry,kind,-1.2324925322412852,syllables,2
Fry,know,-1.2324925322412852,syllables,2
Fry,land,-1.2324925322412852,syllables,2
Fry,large,-1.2324925322412852,syllables,2
Fry,learn,-1.2324925322412852,syllables,2
Fry,letter,-0.26009056574145417,syllables,2
Fry,line,-1.2324925322412852,syllables,2
Fry,little,-0.26009056574145417,syllables,2
Fry,live,-1.2324925322412852,syllables,2
Fry,man,-1.2324925322412852,syllables,2
Fry,me,-1.2324925322412852,syllables,2
Fry,men,-1.2324925322412852,syllables,2
Fry,most,-1.2324925322412852,syllables,2
Fry,mother,-0.26009056574145417,syllables,2
Fry,move,-1.2324925322412852,syllables,2
Fry,much,-1.2324925322412852,syllables,2
Fry,must,-1.2324925322412852,syllables,2
Fry,name,-1.2324925322412852,syllables,2
Fry,need,-1.2324925322412852,syllables,2
Fry,new,-1.2324925322412852,syllables,2
Fry,off,-1.2324925322412852,syllables,2
Fry,old,-1.2324925322412852,syllables,2
Fry,only,-0.26009056574145417,syllables,2
Fry,our,-1.2324925322412852,syllables,2
Fry,over,-0.26009056574145417,syllables,2
Fry,page,-1.2324925322412852,syllables,2
Fry,picture,-0.26009056574145417,syllables,2
Fry,place,-1.2324925322412852,syllables,2
Fry,play,-1.2324925322412852,syllables,2
Fry,point,-1.2324925322412852,syllables,2
Fry,put,-1.2324925322412852,syllables,2
Fry,read,-1.2324925322412852,syllables,2
Fry,right,-1.2324925322412852,syllables,2
Fry,same,-1.2324925322412852,syllables,2
Fry,say,-1.2324925322412852,syllables,2
Fry,sentence,-0.26009056574145417,syllables,2
Fry,set,-1.2324925322412852,syllables,2
Fry,should,-1.2324925322412852,syllables,2
Fry,show,-1.2324925322412852,syllables,2
Fry,small,-1.2324925322412852,syllables,2
Fry,sound,-1.2324925322412852,syllables,2
Fry,spell,-1.2324925322412852,syllables,2
Fry,still,-1.2324925322412852,syllables,2
Fry,study,-0.26009056574145417,syllables,2
Fry,such,-1.2324925322412852,syllables,2
Fry,take,-1.2324925322412852,syllables,2
Fry,tell,-1.2324925322412852,syllables,2
Fry,think,-1.2324925322412852,syllables,2
Fry,three,-1.2324925322412852,syllables,2
Fry,through,-1.2324925322412852,syllables,2
Fry,too,-1.2324925322412852,syllables,2
Fry,try,-1.2324925322412852,syllables,2
Fry,turn,-1.2324925322412852,syllables,2
Fry,us,-1.2324925322412852,syllables,2
Fry,very,-0.26009056574145417,syllables,2
Fry,want,-1.2324925322412852,syllables,2
Fry,well,-1.2324925322412852,syllables,2
Fry,went,-1.2324925322412852,syllables,2
Fry,where,-1.2324925322412852,syllables,2
Fry,why,-1.2324925322412852,syllables,2
Fry,work,-1.2324925322412852,syllables,2
Fry,world,-1.2324925322412852,syllables,2
Fry,above,-0.26009056574145417,syllables,2
Fry,add,-1.2324925322412852,syllables,2
Fry,almost,-0.26009056574145417,syllables,2
Fry,along,-0.26009056574145417,syllables,2
Fry,always,-0.26009056574145417,syllables,2
Fry,began,-0.26009056574145417,syllables,2
Fry,begin,-0.26009056574145417,syllables,2
Fry,below,-0.26009056574145417,syllables,2
Fry,between,-0.26009056574145417,syllables,2
Fry,book,-1.2324925322412852,syllables,2
Fry,both,-1.2324925322412852,syllables,2
Fry,car,-1.2324925322412852,syllables,2
Fry,carry,-0.26009056574145417,syllables,2
Fry,children,-0.26009056574145417,syllables,2
Fry,city,-0.26009056574145417,syllables,2
Fry,close,-1.2324925322412852,syllables,2
Fry,country,-0.26009056574145417,syllables,2
Fry,cut,-1.2324925322412852,syllables,2
Fry,don't,-1.2324925322412852,syllables,2
Fry,earth,-1.2324925322412852,syllables,2
Fry,eat,-1.2324925322412852,syllables,2
Fry,enough,-0.26009056574145417,syllables,2
Fry,every,-0.26009056574145417,syllables,2
Fry,example,0.7123114007583767,syllables,2
Fry,face,-1.2324925322412852,syllables,2
Fry,family,0.7123114007583767,syllables,2
Fry,far,-1.2324925322412852,syllables,2
Fry,father,-0.26009056574145417,syllables,2
Fry,feet,-1.2324925322412852,syllables,2
Fry,few,-1.2324925322412852,syllables,2
Fry,food,-1.2324925322412852,syllables,2
Fry,four,-1.2324925322412852,syllables,2
Fry,girl,-1.2324925322412852,syllables,2
Fry,got,-1.2324925322412852,syllables,2
Fry,group,-1.2324925322412852,syllables,2
Fry,grow,-1.2324925322412852,syllables,2
Fry,hard,-1.2324925322412852,syllables,2
Fry,head,-1.2324925322412852,syllables,2
Fry,hear,-1.2324925322412852,syllables,2
Fry,high,-1.2324925322412852,syllables,2
Fry,idea,0.7123114007583767,syllables,2
Fry,important,0.7123114007583767,syllables,2
Fry,indian,0.7123114007583767,syllables,2
Fry,keep,-1.2324925322412852,syllables,2
Fry,last,-1.2324925322412852,syllables,2
Fry,late,-1.2324925322412852,syllables,2
Fry,leave,-1.2324925322412852,syllables,2
Fry,left,-1.2324925322412852,syllables,2
Fry,let,-1.2324925322412852,syllables,2
Fry,life,-1.2324925322412852,syllables,2
Fry,light,-1.2324925322412852,syllables,2
Fry,list,-1.2324925322412852,syllables,2
Fry,might,-1.2324925322412852,syllables,2
Fry,mile,-1.2324925322412852,syllables,2
Fry,miss,NA,syllables,2
Fry,near,-1.2324925322412852,syllables,2
Fry,never,-0.26009056574145417,syllables,2
Fry,next,-1.2324925322412852,syllables,2
Fry,night,-1.2324925322412852,syllables,2
Fry,often,-0.26009056574145417,syllables,2
Fry,once,-1.2324925322412852,syllables,2
Fry,open,-0.26009056574145417,syllables,2
Fry,own,-1.2324925322412852,syllables,2
Fry,paper,-0.26009056574145417,syllables,2
Fry,plant,-1.2324925322412852,syllables,2
Fry,real,-0.26009056574145417,syllables,2
Fry,river,-0.26009056574145417,syllables,2
Fry,run,-1.2324925322412852,syllables,2
Fry,saw,-1.2324925322412852,syllables,2
Fry,school,-1.2324925322412852,syllables,2
Fry,sea,-1.2324925322412852,syllables,2
Fry,second,-0.26009056574145417,syllables,2
Fry,seem,-1.2324925322412852,syllables,2
Fry,side,-1.2324925322412852,syllables,2
Fry,something,-0.26009056574145417,syllables,2
Fry,sometimes,-0.26009056574145417,syllables,2
Fry,song,-1.2324925322412852,syllables,2
Fry,soon,-1.2324925322412852,syllables,2
Fry,start,-1.2324925322412852,syllables,2
Fry,state,-1.2324925322412852,syllables,2
Fry,stop,-1.2324925322412852,syllables,2
Fry,story,-0.26009056574145417,syllables,2
Fry,talk,-1.2324925322412852,syllables,2
Fry,those,-1.2324925322412852,syllables,2
Fry,thought,-1.2324925322412852,syllables,2
Fry,together,0.7123114007583767,syllables,2
Fry,took,-1.2324925322412852,syllables,2
Fry,tree,-1.2324925322412852,syllables,2
Fry,under,-0.26009056574145417,syllables,2
Fry,until,-0.26009056574145417,syllables,2
Fry,walk,-1.2324925322412852,syllables,2
Fry,watch,-1.2324925322412852,syllables,2
Fry,while,-1.2324925322412852,syllables,2
Fry,white,-1.2324925322412852,syllables,2
Fry,without,-0.26009056574145417,syllables,2
Fry,young,-1.2324925322412852,syllables,2
Fry,body,-0.26009056574145417,syllables,2
Fry,color,-0.26009056574145417,syllables,2
Fry,music,-0.26009056574145417,syllables,2
Fry,word,-1.2324925322412852,syllables,2
Fry,call,-1.2324925322412852,syllables,2
Fry,oil,-1.2324925322412852,syllables,2
Fry,year,-1.2324925322412852,syllables,2
Fry,thing,-1.2324925322412852,syllables,2
Fry,mean,-1.2324925322412852,syllables,2
Fry,eye,-1.2324925322412852,syllables,2
Fry,mountain,-0.26009056574145417,syllables,2
Fry,a,-2.6663820934898266,letters,2
Fry,about,-0.9586203289135684,letters,2
Fry,all,-1.8125012112016976,letters,2
Fry,an,-2.239441652345762,letters,2
Fry,and,-1.8125012112016976,letters,2
Fry,are,-1.8125012112016976,letters,2
Fry,as,-2.239441652345762,letters,2
Fry,at,-2.239441652345762,letters,2
Fry,be,-2.239441652345762,letters,2
Fry,been,-1.3855607700576331,letters,2
Fry,but,-1.8125012112016976,letters,2
Fry,by,-2.239441652345762,letters,2
Fry,can,-1.8125012112016976,letters,2
Fry,come,-1.3855607700576331,letters,2
Fry,could,-0.9586203289135684,letters,2
Fry,day,-1.8125012112016976,letters,2
Fry,did,-1.8125012112016976,letters,2
Fry,do,-2.239441652345762,letters,2
Fry,down,-1.3855607700576331,letters,2
Fry,each,-1.3855607700576331,letters,2
Fry,find,-1.3855607700576331,letters,2
Fry,first,-0.9586203289135684,letters,2
Fry,for,-1.8125012112016976,letters,2
Fry,from,-1.3855607700576331,letters,2
Fry,get,-1.8125012112016976,letters,2
Fry,go,-2.239441652345762,letters,2
Fry,had,-1.8125012112016976,letters,2
Fry,has,-1.8125012112016976,letters,2
Fry,have,-1.3855607700576331,letters,2
Fry,he,-2.239441652345762,letters,2
Fry,her,-1.8125012112016976,letters,2
Fry,him,-1.8125012112016976,letters,2
Fry,his,-1.8125012112016976,letters,2
Fry,how,-1.8125012112016976,letters,2
Fry,i,-2.6663820934898266,letters,2
Fry,if,-2.239441652345762,letters,2
Fry,in,-2.239441652345762,letters,2
Fry,into,-1.3855607700576331,letters,2
Fry,is,-2.239441652345762,letters,2
Fry,it,-2.239441652345762,letters,2
Fry,like,-1.3855607700576331,letters,2
Fry,long,-1.3855607700576331,letters,2
Fry,look,-1.3855607700576331,letters,2
Fry,made,-1.3855607700576331,letters,2
Fry,make,-1.3855607700576331,letters,2
Fry,many,-1.3855607700576331,letters,2
Fry,may,-1.8125012112016976,letters,2
Fry,more,-1.3855607700576331,letters,2
Fry,my,-2.239441652345762,letters,2
Fry,no,-2.239441652345762,letters,2
Fry,not,-1.8125012112016976,letters,2
Fry,now,-1.8125012112016976,letters,2
Fry,number,-0.5316798877695039,letters,2
Fry,of,-2.239441652345762,letters,2
Fry,on,-2.239441652345762,letters,2
Fry,one,-1.8125012112016976,letters,2
Fry,or,-2.239441652345762,letters,2
Fry,other,-0.9586203289135684,letters,2
Fry,out,-1.8125012112016976,letters,2
Fry,part,-1.3855607700576331,letters,2
Fry,people,-0.5316798877695039,letters,2
Fry,said,-1.3855607700576331,letters,2
Fry,see,-1.8125012112016976,letters,2
Fry,she,-1.8125012112016976,letters,2
Fry,so,-2.239441652345762,letters,2
Fry,some,-1.3855607700576331,letters,2
Fry,than,-1.3855607700576331,letters,2
Fry,that,-1.3855607700576331,letters,2
Fry,the,-1.8125012112016976,letters,2
Fry,their,-0.9586203289135684,letters,2
Fry,them,-1.3855607700576331,letters,2
Fry,then,-1.3855607700576331,letters,2
Fry,there,-0.9586203289135684,letters,2
Fry,these,-0.9586203289135684,letters,2
Fry,they,-1.3855607700576331,letters,2
Fry,this,-1.3855607700576331,letters,2
Fry,time,-1.3855607700576331,letters,2
Fry,to,-2.239441652345762,letters,2
Fry,two,-1.8125012112016976,letters,2
Fry,up,-2.239441652345762,letters,2
Fry,use,-1.8125012112016976,letters,2
Fry,was,-1.8125012112016976,letters,2
Fry,water,-0.9586203289135684,letters,2
Fry,way,-1.8125012112016976,letters,2
Fry,we,-2.239441652345762,letters,2
Fry,were,-1.3855607700576331,letters,2
Fry,what,-1.3855607700576331,letters,2
Fry,when,-1.3855607700576331,letters,2
Fry,which,-0.9586203289135684,letters,2
Fry,who,-1.8125012112016976,letters,2
Fry,will,-1.3855607700576331,letters,2
Fry,with,-1.3855607700576331,letters,2
Fry,would,-0.9586203289135684,letters,2
Fry,write,-0.9586203289135684,letters,2
Fry,you,-1.8125012112016976,letters,2
Fry,your,-1.3855607700576331,letters,2
Fry,after,-0.9586203289135684,letters,2
Fry,again,-0.9586203289135684,letters,2
Fry,air,-1.8125012112016976,letters,2
Fry,also,-1.3855607700576331,letters,2
Fry,america,-0.1047394466254394,letters,2
Fry,animal,-0.5316798877695039,letters,2
Fry,another,-0.1047394466254394,letters,2
Fry,answer,-0.5316798877695039,letters,2
Fry,any,-1.8125012112016976,letters,2
Fry,around,-0.5316798877695039,letters,2
Fry,ask,-1.8125012112016976,letters,2
Fry,away,-1.3855607700576331,letters,2
Fry,back,-1.3855607700576331,letters,2
Fry,because,-0.1047394466254394,letters,2
Fry,before,-0.5316798877695039,letters,2
Fry,big,-1.8125012112016976,letters,2
Fry,boy,-1.8125012112016976,letters,2
Fry,came,-1.3855607700576331,letters,2
Fry,change,-0.5316798877695039,letters,2
Fry,different,0.7491414356626896,letters,2
Fry,does,-1.3855607700576331,letters,2
Fry,end,-1.8125012112016976,letters,2
Fry,even,-1.3855607700576331,letters,2
Fry,follow,-0.5316798877695039,letters,2
Fry,form,-1.3855607700576331,letters,2
Fry,found,-0.9586203289135684,letters,2
Fry,give,-1.3855607700576331,letters,2
Fry,good,-1.3855607700576331,letters,2
Fry,great,-0.9586203289135684,letters,2
Fry,hand,-1.3855607700576331,letters,2
Fry,help,-1.3855607700576331,letters,2
Fry,here,-1.3855607700576331,letters,2
Fry,home,-1.3855607700576331,letters,2
Fry,house,-0.9586203289135684,letters,2
Fry,just,-1.3855607700576331,letters,2
Fry,kind,-1.3855607700576331,letters,2
Fry,know,-1.3855607700576331,letters,2
Fry,land,-1.3855607700576331,letters,2
Fry,large,-0.9586203289135684,letters,2
Fry,learn,-0.9586203289135684,letters,2
Fry,letter,-0.5316798877695039,letters,2
Fry,line,-1.3855607700576331,letters,2
Fry,little,-0.5316798877695039,letters,2
Fry,live,-1.3855607700576331,letters,2
Fry,man,-1.8125012112016976,letters,2
Fry,me,-2.239441652345762,letters,2
Fry,men,-1.8125012112016976,letters,2
Fry,most,-1.3855607700576331,letters,2
Fry,mother,-0.5316798877695039,letters,2
Fry,move,-1.3855607700576331,letters,2
Fry,much,-1.3855607700576331,letters,2
Fry,must,-1.3855607700576331,letters,2
Fry,name,-1.3855607700576331,letters,2
Fry,need,-1.3855607700576331,letters,2
Fry,new,-1.8125012112016976,letters,2
Fry,off,-1.8125012112016976,letters,2
Fry,old,-1.8125012112016976,letters,2
Fry,only,-1.3855607700576331,letters,2
Fry,our,-1.8125012112016976,letters,2
Fry,over,-1.3855607700576331,letters,2
Fry,page,-1.3855607700576331,letters,2
Fry,picture,-0.1047394466254394,letters,2
Fry,place,-0.9586203289135684,letters,2
Fry,play,-1.3855607700576331,letters,2
Fry,point,-0.9586203289135684,letters,2
Fry,put,-1.8125012112016976,letters,2
Fry,read,-1.3855607700576331,letters,2
Fry,right,-0.9586203289135684,letters,2
Fry,same,-1.3855607700576331,letters,2
Fry,say,-1.8125012112016976,letters,2
Fry,sentence,0.32220099451862516,letters,2
Fry,set,-1.8125012112016976,letters,2
Fry,should,-0.5316798877695039,letters,2
Fry,show,-1.3855607700576331,letters,2
Fry,small,-0.9586203289135684,letters,2
Fry,sound,-0.9586203289135684,letters,2
Fry,spell,-0.9586203289135684,letters,2
Fry,still,-0.9586203289135684,letters,2
Fry,study,-0.9586203289135684,letters,2
Fry,such,-1.3855607700576331,letters,2
Fry,take,-1.3855607700576331,letters,2
Fry,tell,-1.3855607700576331,letters,2
Fry,think,-0.9586203289135684,letters,2
Fry,three,-0.9586203289135684,letters,2
Fry,through,-0.1047394466254394,letters,2
Fry,too,-1.8125012112016976,letters,2
Fry,try,-1.8125012112016976,letters,2
Fry,turn,-1.3855607700576331,letters,2
Fry,us,-2.239441652345762,letters,2
Fry,very,-1.3855607700576331,letters,2
Fry,want,-1.3855607700576331,letters,2
Fry,well,-1.3855607700576331,letters,2
Fry,went,-1.3855607700576331,letters,2
Fry,where,-0.9586203289135684,letters,2
Fry,why,-1.8125012112016976,letters,2
Fry,work,-1.3855607700576331,letters,2
Fry,world,-0.9586203289135684,letters,2
Fry,above,-0.9586203289135684,letters,2
Fry,add,-1.8125012112016976,letters,2
Fry,almost,-0.5316798877695039,letters,2
Fry,along,-0.9586203289135684,letters,2
Fry,always,-0.5316798877695039,letters,2
Fry,began,-0.9586203289135684,letters,2
Fry,begin,-0.9586203289135684,letters,2
Fry,below,-0.9586203289135684,letters,2
Fry,between,-0.1047394466254394,letters,2
Fry,book,-1.3855607700576331,letters,2
Fry,both,-1.3855607700576331,letters,2
Fry,car,-1.8125012112016976,letters,2
Fry,carry,-0.9586203289135684,letters,2
Fry,children,0.32220099451862516,letters,2
Fry,city,-1.3855607700576331,letters,2
Fry,close,-0.9586203289135684,letters,2
Fry,country,-0.1047394466254394,letters,2
Fry,cut,-1.8125012112016976,letters,2
Fry,don't,-0.9586203289135684,letters,2
Fry,earth,-0.9586203289135684,letters,2
Fry,eat,-1.8125012112016976,letters,2
Fry,enough,-0.5316798877695039,letters,2
Fry,every,-0.9586203289135684,letters,2
Fry,example,-0.1047394466254394,letters,2
Fry,face,-1.3855607700576331,letters,2
Fry,family,-0.5316798877695039,letters,2
Fry,far,-1.8125012112016976,letters,2
Fry,father,-0.5316798877695039,letters,2
Fry,feet,-1.3855607700576331,letters,2
Fry,few,-1.8125012112016976,letters,2
Fry,food,-1.3855607700576331,letters,2
Fry,four,-1.3855607700576331,letters,2
Fry,girl,-1.3855607700576331,letters,2
Fry,got,-1.8125012112016976,letters,2
Fry,group,-0.9586203289135684,letters,2
Fry,grow,-1.3855607700576331,letters,2
Fry,hard,-1.3855607700576331,letters,2
Fry,head,-1.3855607700576331,letters,2
Fry,hear,-1.3855607700576331,letters,2
Fry,high,-1.3855607700576331,letters,2
Fry,idea,-1.3855607700576331,letters,2
Fry,important,0.7491414356626896,letters,2
Fry,indian,-0.5316798877695039,letters,2
Fry,keep,-1.3855607700576331,letters,2
Fry,last,-1.3855607700576331,letters,2
Fry,late,-1.3855607700576331,letters,2
Fry,leave,-0.9586203289135684,letters,2
Fry,left,-1.3855607700576331,letters,2
Fry,let,-1.8125012112016976,letters,2
Fry,life,-1.3855607700576331,letters,2
Fry,light,-0.9586203289135684,letters,2
Fry,list,-1.3855607700576331,letters,2
Fry,might,-0.9586203289135684,letters,2
Fry,mile,-1.3855607700576331,letters,2
Fry,miss,NA,letters,2
Fry,near,-1.3855607700576331,letters,2
Fry,never,-0.9586203289135684,letters,2
Fry,next,-1.3855607700576331,letters,2
Fry,night,-0.9586203289135684,letters,2
Fry,often,-0.9586203289135684,letters,2
Fry,once,-1.3855607700576331,letters,2
Fry,open,-1.3855607700576331,letters,2
Fry,own,-1.8125012112016976,letters,2
Fry,paper,-0.9586203289135684,letters,2
Fry,plant,-0.9586203289135684,letters,2
Fry,real,-1.3855607700576331,letters,2
Fry,river,-0.9586203289135684,letters,2
Fry,run,-1.8125012112016976,letters,2
Fry,saw,-1.8125012112016976,letters,2
Fry,school,-0.5316798877695039,letters,2
Fry,sea,-1.8125012112016976,letters,2
Fry,second,-0.5316798877695039,letters,2
Fry,seem,-1.3855607700576331,letters,2
Fry,side,-1.3855607700576331,letters,2
Fry,something,0.7491414356626896,letters,2
Fry,sometimes,0.7491414356626896,letters,2
Fry,song,-1.3855607700576331,letters,2
Fry,soon,-1.3855607700576331,letters,2
Fry,start,-0.9586203289135684,letters,2
Fry,state,-0.9586203289135684,letters,2
Fry,stop,-1.3855607700576331,letters,2
Fry,story,-0.9586203289135684,letters,2
Fry,talk,-1.3855607700576331,letters,2
Fry,those,-0.9586203289135684,letters,2
Fry,thought,-0.1047394466254394,letters,2
Fry,together,0.32220099451862516,letters,2
Fry,took,-1.3855607700576331,letters,2
Fry,tree,-1.3855607700576331,letters,2
Fry,under,-0.9586203289135684,letters,2
Fry,until,-0.9586203289135684,letters,2
Fry,walk,-1.3855607700576331,letters,2
Fry,watch,-0.9586203289135684,letters,2
Fry,while,-0.9586203289135684,letters,2
Fry,white,-0.9586203289135684,letters,2
Fry,without,-0.1047394466254394,letters,2
Fry,young,-0.9586203289135684,letters,2
Fry,body,-1.3855607700576331,letters,2
Fry,color,-0.9586203289135684,letters,2
Fry,music,-0.9586203289135684,letters,2
Fry,word,-1.3855607700576331,letters,2
Fry,call,-1.3855607700576331,letters,2
Fry,oil,-1.8125012112016976,letters,2
Fry,year,-1.3855607700576331,letters,2
Fry,thing,-0.9586203289135684,letters,2
Fry,mean,-1.3855607700576331,letters,2
Fry,eye,-1.8125012112016976,letters,2
Fry,mountain,0.32220099451862516,letters,2
Fry,a,-0.507609926967571,aoa,2
Fry,about,-0.7062135984500175,aoa,2
Fry,all,-1.4609075500833142,aoa,2
Fry,an,-0.8253758013394854,aoa,2
Fry,and,-1.4609075500833142,aoa,2
Fry,are,-1.4609075500833142,aoa,2
Fry,as,-0.7345855515189385,aoa,2
Fry,at,-1.1431416757113997,aoa,2
Fry,be,-1.4609075500833142,aoa,2
Fry,been,-0.8253758013394854,aoa,2
Fry,but,-0.44405675209318807,aoa,2
Fry,by,-0.29576601071962805,aoa,2
Fry,can,-0.26928552118863525,aoa,2
Fry,come,-1.1431416757113997,aoa,2
Fry,could,-1.1431416757113997,aoa,2
Fry,day,-1.4609075500833142,aoa,2
Fry,did,-1.4609075500833142,aoa,2
Fry,do,-0.507609926967571,aoa,2
Fry,down,0.8031743048165757,aoa,2
Fry,each,-0.8253758013394854,aoa,2
Fry,find,-0.507609926967571,aoa,2
Fry,first,-1.4609075500833142,aoa,2
Fry,for,-0.598400176788118,aoa,2
Fry,from,-0.9842587385254424,aoa,2
Fry,get,-1.1431416757113997,aoa,2
Fry,go,-0.4281684583745925,aoa,2
Fry,had,-1.4609075500833142,aoa,2
Fry,has,-1.4609075500833142,aoa,2
Fry,have,0.1279218217762577,aoa,2
Fry,he,-1.4609075500833142,aoa,2
Fry,her,-1.4609075500833142,aoa,2
Fry,him,-1.4609075500833142,aoa,2
Fry,his,-1.4609075500833142,aoa,2
Fry,how,0.1279218217762577,aoa,2
Fry,i,-1.4609075500833142,aoa,2
Fry,if,-1.0372197175874285,aoa,2
Fry,in,-1.4609075500833142,aoa,2
Fry,into,0.44568769614817205,aoa,2
Fry,is,0.0484803531832791,aoa,2
Fry,it,-1.1431416757113997,aoa,2
Fry,like,-0.4016879688435997,aoa,2
Fry,long,-0.4016879688435997,aoa,2
Fry,look,-0.8253758013394854,aoa,2
Fry,made,-1.1431416757113997,aoa,2
Fry,make,0.6575316123961148,aoa,2
Fry,many,-1.4609075500833142,aoa,2
Fry,may,-0.8253758013394854,aoa,2
