word,childes,childes_rank,childes_freq_z,childes_rank_z
boopie,3,19304,-0.05049441809808926,-0.43431108569212035
boopsie,3,19305,-0.05049441809808926,-0.4342438548728918
boos,3,19306,-0.05049441809808926,-0.4341766240536633
boosan,3,19307,-0.05049441809808926,-0.4341093932344348
boost,3,19308,-0.05049441809808926,-0.43404216241520627
bootie's,3,19309,-0.05049441809808926,-0.4339749315959778
boowoo,3,19310,-0.05049441809808926,-0.43390770077674923
boppy,3,19311,-0.05049441809808926,-0.43384046995752074
bore,3,19312,-0.05049441809808926,-0.4337732391382922
bosa,3,19313,-0.05049441809808926,-0.4337060083190637
boston's,3,19314,-0.05049441809808926,-0.43363877749983515
bou,3,19315,-0.05049441809808926,-0.43357154668060666
boughie,3,19316,-0.05049441809808926,-0.43350431586137816
bouhmp,3,19317,-0.05049441809808926,-0.4334370850421496
bouncie,3,19318,-0.05049441809808926,-0.4333698542229211
bounciest,3,19319,-0.05049441809808926,-0.4333026234036926
boundary,3,19320,-0.05049441809808926,-0.4332353925844641
bounds,3,19321,-0.05049441809808926,-0.43316816176523554
bowel+movement,3,19322,-0.05049441809808926,-0.43310093094600705
bowels,3,19323,-0.05049441809808926,-0.4330337001267785
bowing,3,19324,-0.05049441809808926,-0.43296646930755
box's,3,19325,-0.05049441809808926,-0.4328992384883215
boyfriends,3,19326,-0.05049441809808926,-0.43283200766909297
brag,3,19327,-0.05049441809808926,-0.4327647768498645
bragging,3,19328,-0.05049441809808926,-0.4326975460306359
brainy,3,19329,-0.05049441809808926,-0.43263031521140743
braked,3,19330,-0.05049441809808926,-0.4325630843921789
bramwood,3,19331,-0.05049441809808926,-0.4324958535729504
branged,3,19332,-0.05049441809808926,-0.4324286227537219
brent,3,19333,-0.05049441809808926,-0.43236139193449336
brer_rabbit,3,19334,-0.05049441809808926,-0.43229416111526486
bridgeman's,3,19335,-0.05049441809808926,-0.4322269302960363
brie,3,19336,-0.05049441809808926,-0.4321596994768078
briggs,3,19337,-0.05049441809808926,-0.4320924686575793
brighten,3,19338,-0.05049441809808926,-0.4320252378383508
brightest,3,19339,-0.05049441809808926,-0.43195800701912224
brighty,3,19340,-0.05049441809808926,-0.43189077619989374
brimlim,3,19341,-0.05049441809808926,-0.43182354538066525
bro'has,3,19342,-0.05049441809808926,-0.4317563145614367
broccoli's,3,19343,-0.05049441809808926,-0.4316890837422082
brochyasaurus,3,19344,-0.05049441809808926,-0.43162185292297967
brockmier,3,19345,-0.05049441809808926,-0.4315546221037512
brodder,3,19346,-0.05049441809808926,-0.4314873912845226
broiler,3,19347,-0.05049441809808926,-0.43142016046529413
broker,3,19348,-0.05049441809808926,-0.4313529296460656
bronchitis,3,19349,-0.05049441809808926,-0.4312856988268371
brow,3,19350,-0.05049441809808926,-0.4312184680076086
browse,3,19351,-0.05049441809808926,-0.43115123718838005
brrbrr,3,19352,-0.05049441809808926,-0.43108400636915156
brrmmed,3,19353,-0.05049441809808926,-0.431016775549923
brrring,3,19354,-0.05049441809808926,-0.4309495447306945
brrrring,3,19355,-0.05049441809808926,-0.430882313911466
bruising,3,19356,-0.05049441809808926,-0.4308150830922375
brum,3,19357,-0.05049441809808926,-0.43074785227300894
brutus,3,19358,-0.05049441809808926,-0.43068062145378044
bthabthabtha,3,19359,-0.05049441809808926,-0.43061339063455195
bubbled,3,19360,-0.05049441809808926,-0.4305461598153234
bubblies,3,19361,-0.05049441809808926,-0.4304789289960949
bucking,3,19362,-0.05049441809808926,-0.43041169817686636
buddha's,3,19363,-0.05049441809808926,-0.43034446735763787
budding,3,19364,-0.05049441809808926,-0.4302772365384093
bueno,3,19365,-0.05049441809808926,-0.43021000571918083
buffalo's,3,19366,-0.05049441809808926,-0.4301427748999523
bugga_bugga_bugga,3,19367,-0.05049441809808926,-0.4300755440807238
buggs,3,19368,-0.05049441809808926,-0.4300083132614953
buguh,3,19369,-0.05049441809808926,-0.42994108244226675
buh+bye,3,19370,-0.05049441809808926,-0.42987385162303826
buhduhmp,3,19371,-0.05049441809808926,-0.4298066208038097
building's,3,19372,-0.05049441809808926,-0.4297393899845812
bulldoze,3,19373,-0.05049441809808926,-0.4296721591653527
bulldozers,3,19374,-0.05049441809808926,-0.4296049283461242
bum_bum_ba_dum_ba_dum,3,19375,-0.05049441809808926,-0.42953769752689563
bumbumbum,3,19376,-0.05049441809808926,-0.42947046670766714
bun_bun,3,19377,-0.05049441809808926,-0.42940323588843865
bundy,3,19378,-0.05049441809808926,-0.4293360050692101
bunga,3,19379,-0.05049441809808926,-0.4292687742499816
bunky,3,19380,-0.05049441809808926,-0.42920154343075306
bupa,3,19381,-0.05049441809808926,-0.42913431261152457
burial,3,19382,-0.05049441809808926,-0.429067081792296
burman,3,19383,-0.05049441809808926,-0.42899985097306753
burnted,3,19384,-0.05049441809808926,-0.42893262015383904
burpie,3,19385,-0.05049441809808926,-0.4288653893346105
burritos,3,19386,-0.05049441809808926,-0.428798158515382
bursie,3,19387,-0.05049441809808926,-0.42873092769615345
busamine,3,19388,-0.05049441809808926,-0.42866369687692496
bushed,3,19389,-0.05049441809808926,-0.4285964660576964
buster's,3,19390,-0.05049441809808926,-0.4285292352384679
butchu,3,19391,-0.05049441809808926,-0.4284620044192394
buttering,3,19392,-0.05049441809808926,-0.4283947736000109
butternut,3,19393,-0.05049441809808926,-0.4283275427807824
butts,3,19394,-0.05049441809808926,-0.42826031196155384
buzz_lightyear,3,19395,-0.05049441809808926,-0.42819308114232535
buzzah,3,19396,-0.05049441809808926,-0.4281258503230968
buzzed,3,19397,-0.05049441809808926,-0.4280586195038683
buzzzz,3,19398,-0.05049441809808926,-0.42799138868463976
bwabwabwa,3,19399,-0.05049441809808926,-0.42792415786541127
bwepus,3,19400,-0.05049441809808926,-0.4278569270461827
bwoo,3,19401,-0.05049441809808926,-0.42778969622695423
bwopa,3,19402,-0.05049441809808926,-0.42772246540772574
c_section,3,19403,-0.05049441809808926,-0.4276552345884972
cabins,3,19404,-0.05049441809808926,-0.4275880037692687
cah,3,19405,-0.05049441809808926,-0.42752077295004015
caillou's,3,19406,-0.05049441809808926,-0.42745354213081166
caitlyn,3,19407,-0.05049441809808926,-0.4273863113115831
cala,3,19408,-0.05049441809808926,-0.4273190804923546
calcium,3,19409,-0.05049441809808926,-0.42725184967312607
callisto,3,19410,-0.05049441809808926,-0.4271846188538976
cally,3,19411,-0.05049441809808926,-0.4271173880346691
callyou,3,19412,-0.05049441809808926,-0.42705015721544054
calories,3,19413,-0.05049441809808926,-0.42698292639621205
cameok,3,19414,-0.05049441809808926,-0.4269156955769835
cames,3,19415,-0.05049441809808926,-0.426848464757755
candy+bars,3,19416,-0.05049441809808926,-0.42678123393852646
candybars,3,19417,-0.05049441809808926,-0.42671400311929797
canister,3,19418,-0.05049441809808926,-0.4266467723000694
cannibals,3,19419,-0.05049441809808926,-0.42657954148084093
canobie,3,19420,-0.05049441809808926,-0.42651231066161244
canya,3,19421,-0.05049441809808926,-0.4264450798423839
capri,3,19422,-0.05049441809808926,-0.4263778490231554
capricorn,3,19423,-0.05049441809808926,-0.42631061820392685
captain_america's,3,19424,-0.05049441809808926,-0.42624338738469836
captain_marrel,3,19425,-0.05049441809808926,-0.4261761565654698
captain_rick,3,19426,-0.05049441809808926,-0.4261089257462413
captin,3,19427,-0.05049441809808926,-0.42604169492701277
captive,3,19428,-0.05049441809808926,-0.4259744641077843
car_car,3,19429,-0.05049441809808926,-0.4259072332885558
carbs,3,19430,-0.05049441809808926,-0.42584000246932724
cardies,3,19431,-0.05049441809808926,-0.42577277165009875
caribbean,3,19432,-0.05049441809808926,-0.4257055408308702
caribous,3,19433,-0.05049441809808926,-0.4256383100116417
carisse,3,19434,-0.05049441809808926,-0.42557107919241316
carleton,3,19435,-0.05049441809808926,-0.42550384837318467
carlie,3,19436,-0.05049441809808926,-0.4254366175539561
carls,3,19437,-0.05049441809808926,-0.42536938673472763
carmen's,3,19438,-0.05049441809808926,-0.42530215591549914
carnotaur,3,19439,-0.05049441809808926,-0.4252349250962706
carole,3,19440,-0.05049441809808926,-0.4251676942770421
carolers,3,19441,-0.05049441809808926,-0.42510046345781355
carpentry,3,19442,-0.05049441809808926,-0.42503323263858506
carpets,3,19443,-0.05049441809808926,-0.4249660018193565
cary,3,19444,-0.05049441809808926,-0.424898771000128
casa,3,19445,-0.05049441809808926,-0.4248315401808995
cash+register,3,19446,-0.05049441809808926,-0.424764309361671
casin,3,19447,-0.05049441809808926,-0.4246970785424425
casual,3,19448,-0.05049441809808926,-0.42462984772321394
cat'll,3,19449,-0.05049441809808926,-0.42456261690398545
catchup,3,19450,-0.05049441809808926,-0.4244953860847569
catin,3,19451,-0.05049441809808926,-0.4244281552655284
catinga,3,19452,-0.05049441809808926,-0.42436092444629986
caved,3,19453,-0.05049441809808926,-0.42429369362707137
cavern,3,19454,-0.05049441809808926,-0.4242264628078429
ce,3,19455,-0.05049441809808926,-0.4241592319886143
cecilia,3,19456,-0.05049441809808926,-0.42409200116938583
cee_three_peeo,3,19457,-0.05049441809808926,-0.4240247703501573
cellphone,3,19458,-0.05049441809808926,-0.4239575395309288
ch_ch_ch_ch_ch,3,19459,-0.05049441809808926,-0.42389030871170025
chained,3,19460,-0.05049441809808926,-0.42382307789247176
chambers,3,19461,-0.05049441809808926,-0.4237558470732432
chamomile,3,19462,-0.05049441809808926,-0.4236886162540147
changa_cho,3,19463,-0.05049441809808926,-0.4236213854347862
chaplin,3,19464,-0.05049441809808926,-0.4235541546155577
charges,3,19465,-0.05049441809808926,-0.4234869237963292
charlene',3,19466,-0.05049441809808926,-0.42341969297710064
chasers,3,19467,-0.05049441809808926,-0.42335246215787214
chatchie,3,19468,-0.05049441809808926,-0.4232852313386436
chattering,3,19469,-0.05049441809808926,-0.4232180005194151
chatting,3,19470,-0.05049441809808926,-0.42315076970018656
chatty_baby_brother,3,19471,-0.05049441809808926,-0.42308353888095807
chauffeur,3,19472,-0.05049441809808926,-0.4230163080617296
chawrz,3,19473,-0.05049441809808926,-0.422949077242501
cheapest,3,19474,-0.05049441809808926,-0.42288184642327253
cheep+cheep,3,19475,-0.05049441809808926,-0.422814615604044
cheepers,3,19476,-0.05049441809808926,-0.4227473847848155
cherise,3,19477,-0.05049441809808926,-0.42268015396558695
chhh,3,19478,-0.05049441809808926,-0.42261292314635845
chi_ling,3,19479,-0.05049441809808926,-0.4225456923271299
chickaboom,3,19480,-0.05049441809808926,-0.4224784615079014
chicky's,3,19481,-0.05049441809808926,-0.4224112306886729
chilvin,3,19482,-0.05049441809808926,-0.4223439998694444
chimchimanee,3,19483,-0.05049441809808926,-0.4222767690502159
chimed,3,19484,-0.05049441809808926,-0.42220953823098734
chimp,3,19485,-0.05049441809808926,-0.42214230741175884
chimps,3,19486,-0.05049441809808926,-0.4220750765925303
chinatown,3,19487,-0.05049441809808926,-0.4220078457733018
chins,3,19488,-0.05049441809808926,-0.42194061495407326
chioo,3,19489,-0.05049441809808926,-0.42187338413484476
chive,3,19490,-0.05049441809808926,-0.4218061533156163
chlorophyll,3,19491,-0.05049441809808926,-0.4217389224963877
choc,3,19492,-0.05049441809808926,-0.42167169167715923
choca,3,19493,-0.05049441809808926,-0.4216044608579307
choco,3,19494,-0.05049441809808926,-0.4215372300387022
chocolate's,3,19495,-0.05049441809808926,-0.42146999921947365
chom,3,19496,-0.05049441809808926,-0.42140276840024515
chooka,3,19497,-0.05049441809808926,-0.4213355375810166
choooo,3,19498,-0.05049441809808926,-0.4212683067617881
choppers,3,19499,-0.05049441809808926,-0.4212010759425596
chopstick,3,19500,-0.05049441809808926,-0.4211338451233311
chor,3,19501,-0.05049441809808926,-0.4210666143041026
chottage,3,19502,-0.05049441809808926,-0.42099938348487403
chow's,3,19503,-0.05049441809808926,-0.42093215266564554
chris',3,19504,-0.05049441809808926,-0.420864921846417
christ_jovah's,3,19505,-0.05049441809808926,-0.4207976910271885
christmas_eve,3,19506,-0.05049441809808926,-0.42073046020796
chubbo,3,19507,-0.05049441809808926,-0.42066322938873146
chuckles,3,19508,-0.05049441809808926,-0.42059599856950297
chuckling,3,19509,-0.05049441809808926,-0.4205287677502744
chumchum,3,19510,-0.05049441809808926,-0.42046153693104593
chummy,3,19511,-0.05049441809808926,-0.4203943061118174
chung,3,19512,-0.05049441809808926,-0.4203270752925889
chup,3,19513,-0.05049441809808926,-0.42025984447336034
churr,3,19514,-0.05049441809808926,-0.42019261365413185
chush,3,19515,-0.05049441809808926,-0.42012538283490336
cicle,3,19516,-0.05049441809808926,-0.4200581520156748
cinderellie,3,19517,-0.05049441809808926,-0.4199909211964463
cirky,3,19518,-0.05049441809808926,-0.4199236903772178
citizens,3,19519,-0.05049441809808926,-0.4198564595579893
citrus,3,19520,-0.05049441809808926,-0.41978922873876073
clair,3,19521,-0.05049441809808926,-0.41972199791953224
clamps,3,19522,-0.05049441809808926,-0.4196547671003037
clancey,3,19523,-0.05049441809808926,-0.4195875362810752
clangs,3,19524,-0.05049441809808926,-0.4195203054618467
clank,3,19525,-0.05049441809808926,-0.41945307464261816
claps,3,19526,-0.05049441809808926,-0.41938584382338967
clay's,3,19527,-0.05049441809808926,-0.4193186130041611
cleanie,3,19528,-0.05049441809808926,-0.41925138218493263
clicked,3,19529,-0.05049441809808926,-0.4191841513657041
clinging,3,19530,-0.05049441809808926,-0.4191169205464756
clippity+clop,3,19531,-0.05049441809808926,-0.41904968972724704
clock's,3,19532,-0.05049441809808926,-0.41898245890801855
clowning,3,19533,-0.05049441809808926,-0.41891522808879006
clu,3,19534,-0.05049441809808926,-0.4188479972695615
clubhouse,3,19535,-0.05049441809808926,-0.418780766450333
clucked,3,19536,-0.05049441809808926,-0.41871353563110447
clucking,3,19537,-0.05049441809808926,-0.418646304811876
clumps,3,19538,-0.05049441809808926,-0.41857907399264743
clutch,3,19539,-0.05049441809808926,-0.41851184317341894
clutched,3,19540,-0.05049441809808926,-0.4184446123541904
co_co,3,19541,-0.05049441809808926,-0.4183773815349619
coasters,3,19542,-0.05049441809808926,-0.4183101507157334
cobb's,3,19543,-0.05049441809808926,-0.41824291989650486
coby,3,19544,-0.05049441809808926,-0.41817568907727637
cock_a_doo_doo_doo,3,19545,-0.05049441809808926,-0.4181084582580478
cockey,3,19546,-0.05049441809808926,-0.41804122743881933
codeine,3,19547,-0.05049441809808926,-0.4179739966195908
cog,3,19548,-0.05049441809808926,-0.4179067658003623
coke_a_cola,3,19549,-0.05049441809808926,-0.41783953498113374
colin's,3,19550,-0.05049441809808926,-0.41777230416190525
collared,3,19551,-0.05049441809808926,-0.41770507334267676
collars,3,19552,-0.05049441809808926,-0.4176378425234482
collette,3,19553,-0.05049441809808926,-0.4175706117042197
com,3,19554,-0.05049441809808926,-0.41750338088499117
combine,3,19555,-0.05049441809808926,-0.4174361500657627
commanded,3,19556,-0.05049441809808926,-0.41736891924653413
commentary,3,19557,-0.05049441809808926,-0.41730168842730564
commeration,3,19558,-0.05049441809808926,-0.41723445760807715
commersation,3,19559,-0.05049441809808926,-0.4171672267888486
commit,3,19560,-0.05049441809808926,-0.4170999959696201
committed,3,19561,-0.05049441809808926,-0.41703276515039156
commotion,3,19562,-0.05049441809808926,-0.41696553433116307
companies,3,19563,-0.05049441809808926,-0.4168983035119345
compost,3,19564,-0.05049441809808926,-0.41683107269270603
compromise,3,19565,-0.05049441809808926,-0.4167638418734775
conceivable,3,19566,-0.05049441809808926,-0.416696611054249
concentrates,3,19567,-0.05049441809808926,-0.4166293802350205
concepts,3,19568,-0.05049441809808926,-0.41656214941579195
concerts,3,19569,-0.05049441809808926,-0.41649491859656346
confirmation,3,19570,-0.05049441809808926,-0.4164276877773349
confuses,3,19571,-0.05049441809808926,-0.4163604569581064
congested,3,19572,-0.05049441809808926,-0.41629322613887787
congress,3,19573,-0.05049441809808926,-0.4162259953196494
connie's,3,19574,-0.05049441809808926,-0.41615876450042083
conservatory,3,19575,-0.05049441809808926,-0.41609153368119234
constellations,3,19576,-0.05049441809808926,-0.41602430286196385
consults,3,19577,-0.05049441809808926,-0.4159570720427353
contents,3,19578,-0.05049441809808926,-0.4158898412235068
continental,3,19579,-0.05049441809808926,-0.41582261040427826
continuation,3,19580,-0.05049441809808926,-0.41575537958504977
continues,3,19581,-0.05049441809808926,-0.4156881487658212
continuing,3,19582,-0.05049441809808926,-0.4156209179465927
contour,3,19583,-0.05049441809808926,-0.4155536871273642
contraption,3,19584,-0.05049441809808926,-0.4154864563081357
convincing,3,19585,-0.05049441809808926,-0.4154192254889072
coochie,3,19586,-0.05049441809808926,-0.41535199466967865
coodies,3,19587,-0.05049441809808926,-0.41528476385045016
cooko,3,19588,-0.05049441809808926,-0.4152175330312216
cookout,3,19589,-0.05049441809808926,-0.4151503022119931
cootchy,3,19590,-0.05049441809808926,-0.41508307139276457
cop's,3,19591,-0.05049441809808926,-0.4150158405735361
copen,3,19592,-0.05049441809808926,-0.41494860975430753
cordero,3,19593,-0.05049441809808926,-0.41488137893507904
cordova,3,19594,-0.05049441809808926,-0.41481414811585055
corey's,3,19595,-0.05049441809808926,-0.414746917296622
corkscrew,3,19596,-0.05049441809808926,-0.4146796864773935
corn+flakes,3,19597,-0.05049441809808926,-0.41461245565816496
cornell,3,19598,-0.05049441809808926,-0.41454522483893647
corney's,3,19599,-0.05049441809808926,-0.4144779940197079
corral,3,19600,-0.05049441809808926,-0.4144107632004794
corrie,3,19601,-0.05049441809808926,-0.4143435323812509
corter_cats,3,19602,-0.05049441809808926,-0.4142763015620224
corvair,3,19603,-0.05049441809808926,-0.4142090707427939
cosby,3,19604,-0.05049441809808926,-0.41414183992356535
cose's,3,19605,-0.05049441809808926,-0.41407460910433685
costing,3,19606,-0.05049441809808926,-0.4140073782851083
counting's,3,19607,-0.05049441809808926,-0.4139401474658798
courtin',3,19608,-0.05049441809808926,-0.41387291664665127
cove,3,19609,-0.05049441809808926,-0.4138056858274228
cowlph,3,19610,-0.05049441809808926,-0.41373845500819423
cowpoke,3,19611,-0.05049441809808926,-0.41367122418896574
coyn,3,19612,-0.05049441809808926,-0.41360399336973724
